response_id,submitted_at,product,product_version,platform,country,user_segment,score1,score2,source_file,source_row,product_norm,platform_norm,country_norm,segment_norm,submitted_at_dt,score1_norm,score2_norm,umux_score
R1735,2024-06-07 15:33:40,Search,2.1,Web,AM,New,3,2,raw_responses_sample.csv,958,Search,Web,AM,new,2024-06-07 15:33:40,3.0,2.0,37.5
R2059,2025-05-15 07:30:07,Checkout,2.0,iOS,GE,,5,4,raw_responses_sample.csv,959,Checkout,iOS,GE,unknown,2025-05-15 07:30:07,5.0,4.0,87.5
R1561,2025-06-29 10:49:28,Onboarding,2.0,Web,KZ,returning,3,3,raw_responses_sample.csv,960,Onboarding,Web,KZ,returning,2025-06-29 10:49:28,3.0,3.0,50.0
R2272,2024-07-22 21:45:16, search,2.1,ANDROID,,new,4,4,raw_responses_sample.csv,961,Search,Android,unknown,new,2024-07-22 21:45:16,4.0,4.0,75.0
R2064,2025-04-05 16:11:16,CHECKOUT,2.0,Web,AM,returning ,5,4,raw_responses_sample.csv,962,Checkout,Web,AM,returning,2025-04-05 16:11:16,5.0,4.0,87.5
R2298,2024-08-31 05:25:20,Onboarding,1.3,ANDROID,AM,New,5,4,raw_responses_sample.csv,963,Onboarding,Android,AM,new,2024-08-31 05:25:20,5.0,4.0,87.5
R1756,2024-04-17 05:40:07,payments,1.2,Web,KZ,,3,3,raw_responses_sample.csv,964,Payments,Web,KZ,unknown,2024-04-17 05:40:07,3.0,3.0,50.0
R1547,2024-10-21 13:38:54,Payment,1.2,Web,GE,returning ,1,2,raw_responses_sample.csv,965,Payments,Web,GE,returning,2024-10-21 13:38:54,1.0,2.0,12.5
R2117,2024-01-13 03:19:36,CHECKOUT,2.0,Web,ru,returning,3,4,raw_responses_sample.csv,966,Checkout,Web,RU,returning,2024-01-13 03:19:36,3.0,4.0,62.5
R1478,2025-03-23 12:15:10, Checkout ,2.0,web,KZ,power,4,5,raw_responses_sample.csv,967,Checkout,Web,KZ,power,2025-03-23 12:15:10,4.0,5.0,87.5
R1209,2024-03-24 16:28:33,PROFILE,1.3,Web,RU,returning ,4,3,raw_responses_sample.csv,968,Profile,Web,RU,returning,2024-03-24 16:28:33,4.0,3.0,62.5
R1044,2024-06-22 21:05:18,Onboardng,2.1,iOS,ru,,4,2,raw_responses_sample.csv,969,Onboarding,iOS,RU,unknown,2024-06-22 21:05:18,4.0,2.0,50.0
R2091,2025-04-05 12:08:40,search,1.2,Android,BY,New,5,4,raw_responses_sample.csv,970,Search,Android,BY,new,2025-04-05 12:08:40,5.0,4.0,87.5
R1420,2024-11-19 13:10:00,Payment,1.3,Android,ru,returning,2,2,raw_responses_sample.csv,971,Payments,Android,RU,returning,2024-11-19 13:10:00,2.0,2.0,25.0
R2198,2025-01-02 00:10:26, Payments,1.2,Web,BY,,3,3,raw_responses_sample.csv,973,Payments,Web,BY,unknown,2025-01-02 00:10:26,3.0,3.0,50.0
R1917,2024-07-16 22:23:36,onboarding,1.3,web,ru,returning,5,5,raw_responses_sample.csv,974,Onboarding,Web,RU,returning,2024-07-16 22:23:36,5.0,5.0,100.0
R2004,2025-05-08 15:34:44,search,1.3,,AM,power,5,5,raw_responses_sample.csv,975,Search,unknown,AM,power,2025-05-08 15:34:44,5.0,5.0,100.0
R2497,2024-03-09 07:55:05,Onboarding,1.3,ANDROID,,,3,3,raw_responses_sample.csv,977,Onboarding,Android,unknown,unknown,2024-03-09 07:55:05,3.0,3.0,50.0
R1016,2024-09-10 07:04:21,Search,2.1,ANDROID,GE,returning,4,3,raw_responses_sample.csv,979,Search,Android,GE,returning,2024-09-10 07:04:21,4.0,3.0,62.5
R1575,2024-05-10 09:03:23,Check out,1.2,iOS,RU,,3,3,raw_responses_sample.csv,980,Checkout,iOS,RU,unknown,2024-05-10 09:03:23,3.0,3.0,50.0
R1233,2025-06-28 17:26:00,Checkout,2.1,ANDROID,,power,4,4,raw_responses_sample.csv,983,Checkout,Android,unknown,power,2025-06-28 17:26:00,4.0,4.0,75.0
R1504,2024-11-05 00:19:14,search,1.2,Web,RU,,1,2,raw_responses_sample.csv,984,Search,Web,RU,unknown,2024-11-05 00:19:14,1.0,2.0,12.5
R1545,2024-03-10 13:53:35,Search,2.0,Web,AM,returning,3,4,raw_responses_sample.csv,986,Search,Web,AM,returning,2024-03-10 13:53:35,3.0,4.0,62.5
R1246,2024-09-05 18:33:10,PROFILE,2.1,web,KZ,returning,4,3,raw_responses_sample.csv,987,Profile,Web,KZ,returning,2024-09-05 18:33:10,4.0,3.0,62.5
R2257,2025-02-20 19:17:31,payments,2.1,Web,GE,New,4,3,raw_responses_sample.csv,988,Payments,Web,GE,new,2025-02-20 19:17:31,4.0,3.0,62.5
R1482,2024-08-10 10:26:19, Checkout ,1.3,Web,AM,,5,5,raw_responses_sample.csv,989,Checkout,Web,AM,unknown,2024-08-10 10:26:19,5.0,5.0,100.0
R2002,2024-05-25 02:17:25,Profile,2.0,Web,ru,,3,4,raw_responses_sample.csv,990,Profile,Web,RU,unknown,2024-05-25 02:17:25,3.0,4.0,62.5
R2181,2025-04-22 21:22:46,Serch,1.3,Android,GE,returning ,5,5,raw_responses_sample.csv,991,Search,Android,GE,returning,2025-04-22 21:22:46,5.0,5.0,100.0
R1878,2024-08-02 23:25:44,CHECKOUT,2.0,iOS,KZ,,4,3,raw_responses_sample.csv,992,Checkout,iOS,KZ,unknown,2024-08-02 23:25:44,4.0,3.0,62.5
R2244,2024-05-31 16:18:01,search,2.0,Web,GE,power,2,2,raw_responses_sample.csv,993,Search,Web,GE,power,2024-05-31 16:18:01,2.0,2.0,25.0
R2332,2025-06-03 22:30:34,Onboardng,1.3,iOS,ru,,5,5,raw_responses_sample.csv,994,Onboarding,iOS,RU,unknown,2025-06-03 22:30:34,5.0,5.0,100.0
R2349,2024-10-16 10:08:28,search,2.1,Web,,New,4,3,raw_responses_sample.csv,995,Search,Web,unknown,new,2024-10-16 10:08:28,4.0,3.0,62.5
R1911,2024-05-05 01:08:36,onboarding,1.2,,KZ,new,1,2,raw_responses_sample.csv,996,Onboarding,unknown,KZ,new,2024-05-05 01:08:36,1.0,2.0,12.5
R1200,2024-04-01 20:36:14,Search,2.0,Android,AM,,3,3,raw_responses_sample.csv,997,Search,Android,AM,unknown,2024-04-01 20:36:14,3.0,3.0,50.0
R2267,2025-04-26 01:49:42,ONBOARDING,1.3,,,New,3,4,raw_responses_sample.csv,998,Onboarding,unknown,unknown,new,2025-04-26 01:49:42,3.0,4.0,62.5
R1483,2024-05-29 01:17:49, Checkout ,2.0,iOS,GE,New,5,5,raw_responses_sample.csv,999,Checkout,iOS,GE,new,2024-05-29 01:17:49,5.0,5.0,100.0
R2313,2025-01-06 07:55:54,PROFILE,2.0,web,ru,,3,3,raw_responses_sample.csv,1000,Profile,Web,RU,unknown,2025-01-06 07:55:54,3.0,3.0,50.0
R1098,2024-10-29 22:18:01, Checkout ,1.3,Web,RU,returning ,4,5,raw_responses_sample.csv,1001,Checkout,Web,RU,returning,2024-10-29 22:18:01,4.0,5.0,87.5
R1365,2024-11-15 04:06:24,Check out,1.3,ANDROID,BY,returning,5,5,raw_responses_sample.csv,1002,Checkout,Android,BY,returning,2024-11-15 04:06:24,5.0,5.0,100.0
R1577,2024-06-26 15:08:12,PROFILE,2.1,web,ru,power,3,4,raw_responses_sample.csv,1003,Profile,Web,RU,power,2024-06-26 15:08:12,3.0,4.0,62.5
R1578,2024-05-08 04:00:04,PROFILE,1.3,iOS,KZ,,4,5,raw_responses_sample.csv,1004,Profile,iOS,KZ,unknown,2024-05-08 04:00:04,4.0,5.0,87.5
R1616,2024-10-17 13:44:51, Checkout ,1.2,,KZ,returning,5,5,raw_responses_sample.csv,1005,Checkout,unknown,KZ,returning,2024-10-17 13:44:51,5.0,5.0,100.0
R2060,2024-05-30 03:06:19, search,1.3,web,AM,,3,3,raw_responses_sample.csv,1006,Search,Web,AM,unknown,2024-05-30 03:06:19,3.0,3.0,50.0
R1862,2024-08-31 23:38:28,Onboardng,1.3,Android,BY,power,2,3,raw_responses_sample.csv,1007,Onboarding,Android,BY,power,2024-08-31 23:38:28,2.0,3.0,37.5
R2281,2024-10-04 07:59:58,onboarding,1.3,Web,RU,returning,3,4,raw_responses_sample.csv,1009,Onboarding,Web,RU,returning,2024-10-04 07:59:58,3.0,4.0,62.5
R1643,2024-10-19 05:11:53,PROFILE,1.3,,,,4,4,raw_responses_sample.csv,1010,Profile,unknown,unknown,unknown,2024-10-19 05:11:53,4.0,4.0,75.0
R1204,2024-06-28 19:54:40,Serch,2.0,web,GE,power,2,2,raw_responses_sample.csv,1011,Search,Web,GE,power,2024-06-28 19:54:40,2.0,2.0,25.0
R2264,2025-03-03 00:48:25,Search,2.1,web,BY,,3,4,raw_responses_sample.csv,1012,Search,Web,BY,unknown,2025-03-03 00:48:25,3.0,4.0,62.5
R2154,2024-01-22 12:05:49,CHECKOUT,2.0,Web,ru,,4,4,raw_responses_sample.csv,1013,Checkout,Web,RU,unknown,2024-01-22 12:05:49,4.0,4.0,75.0
R1823,2024-09-07 01:48:39,search,2.0,ANDROID,BY,,1,1,raw_responses_sample.csv,1014,Search,Android,BY,unknown,2024-09-07 01:48:39,1.0,1.0,0.0
R2070,2025-01-30 13:25:57,Profile,2.0,Web,BY,returning ,3,4,raw_responses_sample.csv,1015,Profile,Web,BY,returning,2025-01-30 13:25:57,3.0,4.0,62.5
R1257,2024-12-22 09:21:29,checkout,1.2,ANDROID,AM,power,5,4,raw_responses_sample.csv,1016,Checkout,Android,AM,power,2024-12-22 09:21:29,5.0,4.0,87.5
R1435,2024-06-20 23:43:21, Payments,1.3,ANDROID,GE,new,2,2,raw_responses_sample.csv,1017,Payments,Android,GE,new,2024-06-20 23:43:21,2.0,2.0,25.0
R1782,2025-03-30 02:51:34,Check out,2.0,Web,AM,returning ,4,3,raw_responses_sample.csv,1018,Checkout,Web,AM,returning,2025-03-30 02:51:34,4.0,3.0,62.5
R2494,2024-09-23 15:10:10,Profile,2.0,ANDROID,,returning ,3,4,raw_responses_sample.csv,1019,Profile,Android,unknown,returning,2024-09-23 15:10:10,3.0,4.0,62.5
R2256,2024-04-24 23:56:28,search,1.2,ANDROID,ru,,2,2,raw_responses_sample.csv,1020,Search,Android,RU,unknown,2024-04-24 23:56:28,2.0,2.0,25.0
R1750,2025-02-03 13:53:43,PROFILE,1.3,,BY,,5,4,raw_responses_sample.csv,1021,Profile,unknown,BY,unknown,2025-02-03 13:53:43,5.0,4.0,87.5
R1111,2024-01-03 08:54:09,onboarding,2.0,ANDROID,BY,,3,1,raw_responses_sample.csv,1022,Onboarding,Android,BY,unknown,2024-01-03 08:54:09,3.0,1.0,25.0
R1383,2024-03-17 15:20:15,Payment,2.1,Web,RU,returning ,4,2,raw_responses_sample.csv,1023,Payments,Web,RU,returning,2024-03-17 15:20:15,4.0,2.0,50.0
R2479,2024-10-04 18:29:34,profile,2.0,Android,BY,returning ,3,4,raw_responses_sample.csv,1025,Profile,Android,BY,returning,2024-10-04 18:29:34,3.0,4.0,62.5
R2144,2025-06-09 21:49:04,Onboardng,2.0,iOS,AM,new,2,3,raw_responses_sample.csv,1026,Onboarding,iOS,AM,new,2025-06-09 21:49:04,2.0,3.0,37.5
R1698,2024-11-13 14:31:35, Checkout ,1.3,web,,new,5,5,raw_responses_sample.csv,1027,Checkout,Web,unknown,new,2024-11-13 14:31:35,5.0,5.0,100.0
R1859,2024-11-21 21:30:04,Onboardng,2.0,iOS,GE,returning ,3,4,raw_responses_sample.csv,1028,Onboarding,iOS,GE,returning,2024-11-21 21:30:04,3.0,4.0,62.5
R1670,2024-01-15 16:13:45,onboarding,1.3,Web,KZ,,3,3,raw_responses_sample.csv,1029,Onboarding,Web,KZ,unknown,2024-01-15 16:13:45,3.0,3.0,50.0
R1040,2025-01-29 18:12:16,Search,2.1,,AM,new,3,3,raw_responses_sample.csv,1030,Search,unknown,AM,new,2025-01-29 18:12:16,3.0,3.0,50.0
R2410,2025-03-03 07:13:20,search,2.1,Web,,New,5,5,raw_responses_sample.csv,1033,Search,Web,unknown,new,2025-03-03 07:13:20,5.0,5.0,100.0
R2226,2025-03-31 04:29:54,PROFILE,1.2,web,KZ,returning ,4,4,raw_responses_sample.csv,1034,Profile,Web,KZ,returning,2025-03-31 04:29:54,4.0,4.0,75.0
R2407,2024-04-18 02:20:45,ONBOARDING,2.1,ANDROID,BY,returning,3,3,raw_responses_sample.csv,1036,Onboarding,Android,BY,returning,2024-04-18 02:20:45,3.0,3.0,50.0
R1579,2024-05-20 20:51:26,profile,2.1,,GE,New,4,4,raw_responses_sample.csv,1037,Profile,unknown,GE,new,2024-05-20 20:51:26,4.0,4.0,75.0
R1494,2025-01-31 06:33:43, Payments,1.3,ANDROID,KZ,returning ,3,3,raw_responses_sample.csv,1038,Payments,Android,KZ,returning,2025-01-31 06:33:43,3.0,3.0,50.0
R2419,2025-05-03 11:09:20,Serch,1.2,ANDROID,RU,,5,5,raw_responses_sample.csv,1039,Search,Android,RU,unknown,2025-05-03 11:09:20,5.0,5.0,100.0
R1041,2024-12-04 19:20:42,Payments,1.3,,BY,returning ,3,3,raw_responses_sample.csv,1041,Payments,unknown,BY,returning,2024-12-04 19:20:42,3.0,3.0,50.0
R2207,2025-03-10 19:25:34,Onboarding,2.1,Web,AM,,3,1,raw_responses_sample.csv,1042,Onboarding,Web,AM,unknown,2025-03-10 19:25:34,3.0,1.0,25.0
R1635,2024-04-26 20:30:47,onboarding,1.3,,ru,returning,4,4,raw_responses_sample.csv,1043,Onboarding,unknown,RU,returning,2024-04-26 20:30:47,4.0,4.0,75.0
R1556,2024-03-29 15:56:15, search,2.0,web,ru,power,3,3,raw_responses_sample.csv,1044,Search,Web,RU,power,2024-03-29 15:56:15,3.0,3.0,50.0
R1202,2025-04-10 20:34:33, Payments,1.2,Android,ru,returning ,4,3,raw_responses_sample.csv,1045,Payments,Android,RU,returning,2025-04-10 20:34:33,4.0,3.0,62.5
R1521,2024-01-19 11:43:22, search,2.0,,BY,returning,2,3,raw_responses_sample.csv,1046,Search,unknown,BY,returning,2024-01-19 11:43:22,2.0,3.0,37.5
R1759,2025-02-28 11:40:42,onboarding,1.2,Android,ru,,3,4,raw_responses_sample.csv,1047,Onboarding,Android,RU,unknown,2025-02-28 11:40:42,3.0,4.0,62.5
R1548,2025-05-23 16:46:40, Payments,2.0,web,ru,returning,4,3,raw_responses_sample.csv,1048,Payments,Web,RU,returning,2025-05-23 16:46:40,4.0,3.0,62.5
R1224,2024-07-14 01:17:24,Check out,2.1,ANDROID,RU,,4,4,raw_responses_sample.csv,1049,Checkout,Android,RU,unknown,2024-07-14 01:17:24,4.0,4.0,75.0
R1296,2024-03-06 08:45:36,Checkout,2.0,web,AM,returning ,4,3,raw_responses_sample.csv,1050,Checkout,Web,AM,returning,2024-03-06 08:45:36,4.0,3.0,62.5
R2172,2025-04-26 02:00:19,PROFILE,1.2,Android,KZ,,4,4,raw_responses_sample.csv,1051,Profile,Android,KZ,unknown,2025-04-26 02:00:19,4.0,4.0,75.0
R1787,2024-11-21 14:35:26,Payments,2.1,web,RU,New,4,3,raw_responses_sample.csv,1053,Payments,Web,RU,new,2024-11-21 14:35:26,4.0,3.0,62.5
R1995,2024-05-12 14:23:32, search,2.0,Web,RU,,2,3,raw_responses_sample.csv,1054,Search,Web,RU,unknown,2024-05-12 14:23:32,2.0,3.0,37.5
R2402,2024-08-21 18:10:02,PROFILE,2.0,Web,AM,New,2,2,raw_responses_sample.csv,1055,Profile,Web,AM,new,2024-08-21 18:10:02,2.0,2.0,25.0
R2292,2024-04-04 13:04:07,ONBOARDING,1.2,web,AM,,5,4,raw_responses_sample.csv,1056,Onboarding,Web,AM,unknown,2024-04-04 13:04:07,5.0,4.0,87.5
R1273,2024-06-21 10:45:18,Payment,2.0,ANDROID,BY,,1,1,raw_responses_sample.csv,1057,Payments,Android,BY,unknown,2024-06-21 10:45:18,1.0,1.0,0.0
R1897,2025-04-16 10:09:52,Payment,1.3,Android,AM,,3,3,raw_responses_sample.csv,1058,Payments,Android,AM,unknown,2025-04-16 10:09:52,3.0,3.0,50.0
R1451,2024-09-20 17:52:50, search,2.0,,AM,New,5,4,raw_responses_sample.csv,1059,Search,unknown,AM,new,2024-09-20 17:52:50,5.0,4.0,87.5
R1983,2024-11-16 20:41:25, Payments,1.2,Android,RU,,3,2,raw_responses_sample.csv,1060,Payments,Android,RU,unknown,2024-11-16 20:41:25,3.0,2.0,37.5
R1552,2024-12-12 21:30:58, Payments,1.2,iOS,,returning,3,2,raw_responses_sample.csv,1062,Payments,iOS,unknown,returning,2024-12-12 21:30:58,3.0,2.0,37.5
R1799,2025-02-09 03:55:17,ONBOARDING,1.2,Android,GE,returning,4,5,raw_responses_sample.csv,1063,Onboarding,Android,GE,returning,2025-02-09 03:55:17,4.0,5.0,87.5
R2194,2025-01-07 11:49:41,Serch,2.1,,,,3,4,raw_responses_sample.csv,1064,Search,unknown,unknown,unknown,2025-01-07 11:49:41,3.0,4.0,62.5
R1564,2025-03-12 12:11:45,PROFILE,1.2,ANDROID,,,4,4,raw_responses_sample.csv,1065,Profile,Android,unknown,unknown,2025-03-12 12:11:45,4.0,4.0,75.0
R1411,2024-09-14 17:04:36,search,1.2,Web,AM,New,4,4,raw_responses_sample.csv,1066,Search,Web,AM,new,2024-09-14 17:04:36,4.0,4.0,75.0
R1459,2024-12-21 12:55:43,Profile,2.1,web,RU,,4,4,raw_responses_sample.csv,1068,Profile,Web,RU,unknown,2024-12-21 12:55:43,4.0,4.0,75.0
R1620,2024-02-14 01:41:23,profile,2.1,Android,AM,power,4,5,raw_responses_sample.csv,1069,Profile,Android,AM,power,2024-02-14 01:41:23,4.0,5.0,87.5
R1712,2024-12-01 09:12:05,ONBOARDING,2.0,Web,KZ,New,3,4,raw_responses_sample.csv,1070,Onboarding,Web,KZ,new,2024-12-01 09:12:05,3.0,4.0,62.5
R1930,2024-04-25 10:58:43,checkout,2.1,ANDROID,ru,,3,3,raw_responses_sample.csv,1071,Checkout,Android,RU,unknown,2024-04-25 10:58:43,3.0,3.0,50.0
R1133,2024-06-26 19:09:48,Onboarding,1.3,Android,ru,,4,4,raw_responses_sample.csv,1072,Onboarding,Android,RU,unknown,2024-06-26 19:09:48,4.0,4.0,75.0
R2164,2025-05-16 18:15:05,checkout,1.2,web,GE,,4,4,raw_responses_sample.csv,1074,Checkout,Web,GE,unknown,2025-05-16 18:15:05,4.0,4.0,75.0
R1872,2024-03-13 13:56:02,Profile,2.0,web,GE,returning,3,4,raw_responses_sample.csv,1075,Profile,Web,GE,returning,2024-03-13 13:56:02,3.0,4.0,62.5
R2398,2024-12-19 23:15:33,Payments,2.0,,,power,2,3,raw_responses_sample.csv,1076,Payments,unknown,unknown,power,2024-12-19 23:15:33,2.0,3.0,37.5
R1572,2024-04-21 21:52:38,profile,1.3,Web,AM,,4,5,raw_responses_sample.csv,1077,Profile,Web,AM,unknown,2024-04-21 21:52:38,4.0,5.0,87.5
R1580,2025-04-05 12:22:14,payments,1.3,web,GE,new,2,3,raw_responses_sample.csv,1078,Payments,Web,GE,new,2025-04-05 12:22:14,2.0,3.0,37.5
R1288,2024-02-25 07:31:24,Payments,1.3,Android,AM,,3,2,raw_responses_sample.csv,1079,Payments,Android,AM,unknown,2024-02-25 07:31:24,3.0,2.0,37.5
R2404,2024-11-20 12:55:40,Profile,2.1,web,BY,new,5,4,raw_responses_sample.csv,1080,Profile,Web,BY,new,2024-11-20 12:55:40,5.0,4.0,87.5
R2122,2024-03-20 16:28:07,Search,1.2,Android,KZ,power,3,3,raw_responses_sample.csv,1081,Search,Android,KZ,power,2024-03-20 16:28:07,3.0,3.0,50.0
R2465,2024-07-08 18:26:07,PROFILE,2.0,iOS,KZ,returning,3,3,raw_responses_sample.csv,1082,Profile,iOS,KZ,returning,2024-07-08 18:26:07,3.0,3.0,50.0
R2380,2024-06-12 04:10:26,Onboarding,2.0,ANDROID,GE,New,2,4,raw_responses_sample.csv,1083,Onboarding,Android,GE,new,2024-06-12 04:10:26,2.0,4.0,50.0
R1592,2025-03-21 00:18:59,profile,2.1,web,,power,4,5,raw_responses_sample.csv,1084,Profile,Web,unknown,power,2025-03-21 00:18:59,4.0,5.0,87.5
R2073,2025-01-01 14:22:27,profile,2.0,web,AM,New,2,3,raw_responses_sample.csv,1085,Profile,Web,AM,new,2025-01-01 14:22:27,2.0,3.0,37.5
R1939,2024-08-30 01:43:53,CHECKOUT,1.3,web,GE,,5,5,raw_responses_sample.csv,1086,Checkout,Web,GE,unknown,2024-08-30 01:43:53,5.0,5.0,100.0
R1122,2024-01-27 19:59:42,Payment,1.3,iOS,KZ,power,4,2,raw_responses_sample.csv,1087,Payments,iOS,KZ,power,2024-01-27 19:59:42,4.0,2.0,50.0
R1125,2024-02-20 21:05:17, Payments,1.2,,AM,New,3,3,raw_responses_sample.csv,1088,Payments,unknown,AM,new,2024-02-20 21:05:17,3.0,3.0,50.0
R1324,2024-06-10 23:27:50,PROFILE,1.2,web,,power,4,4,raw_responses_sample.csv,1089,Profile,Web,unknown,power,2024-06-10 23:27:50,4.0,4.0,75.0
R2286,2025-03-20 20:19:14,Search,2.0,,,,5,4,raw_responses_sample.csv,1090,Search,unknown,unknown,unknown,2025-03-20 20:19:14,5.0,4.0,87.5
R2362,2024-02-12 21:59:32,search,2.1,Android,,power,3,2,raw_responses_sample.csv,1092,Search,Android,unknown,power,2024-02-12 21:59:32,3.0,2.0,37.5
R1086,2024-05-19 02:17:49,ONBOARDING,2.1,Web,ru,returning ,3,4,raw_responses_sample.csv,1093,Onboarding,Web,RU,returning,2024-05-19 02:17:49,3.0,4.0,62.5
R2220,2024-03-21 10:59:40,Onboardng,1.2,web,AM,new,1,4,raw_responses_sample.csv,1094,Onboarding,Web,AM,new,2024-03-21 10:59:40,1.0,4.0,37.5
R1895,2024-07-11 23:07:36,CHECKOUT,2.0,Android,ru,power,4,4,raw_responses_sample.csv,1095,Checkout,Android,RU,power,2024-07-11 23:07:36,4.0,4.0,75.0
R2421,2024-05-23 04:06:33,checkout,1.3,,KZ,new,2,3,raw_responses_sample.csv,1096,Checkout,unknown,KZ,new,2024-05-23 04:06:33,2.0,3.0,37.5
R2001,2025-03-16 15:13:03,Profile,1.2,iOS,ru,,5,4,raw_responses_sample.csv,1097,Profile,iOS,RU,unknown,2025-03-16 15:13:03,5.0,4.0,87.5
R2003,2024-09-22 05:53:03,Profile,2.1,web,BY,,3,3,raw_responses_sample.csv,1098,Profile,Web,BY,unknown,2024-09-22 05:53:03,3.0,3.0,50.0
R1497,2024-03-13 00:59:58,payments,2.0,,AM,,3,3,raw_responses_sample.csv,1099,Payments,unknown,AM,unknown,2024-03-13 00:59:58,3.0,3.0,50.0
R2296,2025-06-16 16:36:56,Onboardng,2.0,Android,BY,New,1,4,raw_responses_sample.csv,1100,Onboarding,Android,BY,new,2025-06-16 16:36:56,1.0,4.0,37.5
R2342,2025-01-17 03:10:00,Payments,1.2,iOS,BY,New,3,3,raw_responses_sample.csv,1101,Payments,iOS,BY,new,2025-01-17 03:10:00,3.0,3.0,50.0
R2320,2024-01-30 23:29:54, search,1.2,Web,ru,,4,5,raw_responses_sample.csv,1102,Search,Web,RU,unknown,2024-01-30 23:29:54,4.0,5.0,87.5
R2331,2024-08-28 10:34:22,Search,2.0,,KZ,power,2,3,raw_responses_sample.csv,1104,Search,unknown,KZ,power,2024-08-28 10:34:22,2.0,3.0,37.5
R1412,2024-05-01 17:00:41,PROFILE,2.1,ANDROID,RU,,4,4,raw_responses_sample.csv,1105,Profile,Android,RU,unknown,2024-05-01 17:00:41,4.0,4.0,75.0
R1908,2024-07-04 12:30:41, Payments,2.1,Web,GE,returning,2,4,raw_responses_sample.csv,1106,Payments,Web,GE,returning,2024-07-04 12:30:41,2.0,4.0,50.0
R1563,2024-11-14 19:57:21,ONBOARDING,2.0,iOS,KZ,new,2,2,raw_responses_sample.csv,1107,Onboarding,iOS,KZ,new,2024-11-14 19:57:21,2.0,2.0,25.0
R2062,2024-01-22 04:26:54,payments,2.1,,KZ,power,4,4,raw_responses_sample.csv,1108,Payments,unknown,KZ,power,2024-01-22 04:26:54,4.0,4.0,75.0
R1775,2024-10-28 15:01:50,checkout,2.0,Android,ru,returning ,3,4,raw_responses_sample.csv,1109,Checkout,Android,RU,returning,2024-10-28 15:01:50,3.0,4.0,62.5
R1841,2024-05-12 17:26:30,Search,2.1,web,ru,returning,1,4,raw_responses_sample.csv,1110,Search,Web,RU,returning,2024-05-12 17:26:30,1.0,4.0,37.5
R1665,2025-06-19 10:11:45, search,1.3,iOS,,,5,3,raw_responses_sample.csv,1111,Search,iOS,unknown,unknown,2025-06-19 10:11:45,5.0,3.0,75.0
R2301,2025-01-09 13:41:01,Check out,2.0,Android,RU,returning,4,3,raw_responses_sample.csv,1112,Checkout,Android,RU,returning,2025-01-09 13:41:01,4.0,3.0,62.5
R1252,2024-08-02 14:51:18,Payments,1.2,web,,New,4,3,raw_responses_sample.csv,1113,Payments,Web,unknown,new,2024-08-02 14:51:18,4.0,3.0,62.5
R1295,2024-09-22 05:23:08,PROFILE,2.0,Web,,new,2,3,raw_responses_sample.csv,1115,Profile,Web,unknown,new,2024-09-22 05:23:08,2.0,3.0,37.5
R1915,2024-08-09 18:22:17,search,1.3,,GE,New,5,4,raw_responses_sample.csv,1116,Search,unknown,GE,new,2024-08-09 18:22:17,5.0,4.0,87.5
R1422,2024-10-14 04:57:34,checkout,1.3,Web,,,4,4,raw_responses_sample.csv,1117,Checkout,Web,unknown,unknown,2024-10-14 04:57:34,4.0,4.0,75.0
R1699,2024-10-11 21:35:11,Onboarding,1.3,,AM,,3,3,raw_responses_sample.csv,1118,Onboarding,unknown,AM,unknown,2024-10-11 21:35:11,3.0,3.0,50.0
R1219,2024-02-27 04:32:18,Profile,2.1,,GE,power,4,4,raw_responses_sample.csv,1119,Profile,unknown,GE,power,2024-02-27 04:32:18,4.0,4.0,75.0
R1846,2024-09-02 05:17:56,Onboardng,1.2,,RU,,1,3,raw_responses_sample.csv,1120,Onboarding,unknown,RU,unknown,2024-09-02 05:17:56,1.0,3.0,25.0
R1028,2024-01-10 14:39:36,Profile,2.0,iOS,GE,returning,5,4,raw_responses_sample.csv,1121,Profile,iOS,GE,returning,2024-01-10 14:39:36,5.0,4.0,87.5
R1226,2024-09-05 22:38:45,onboarding,1.2,web,KZ,returning ,3,2,raw_responses_sample.csv,1122,Onboarding,Web,KZ,returning,2024-09-05 22:38:45,3.0,2.0,37.5
R1430,2024-06-18 07:04:32,Payment,1.2,Android,KZ,returning,2,2,raw_responses_sample.csv,1123,Payments,Android,KZ,returning,2024-06-18 07:04:32,2.0,2.0,25.0
R2488,2025-01-30 14:13:14,Checkout,1.3,iOS,AM,,4,4,raw_responses_sample.csv,1124,Checkout,iOS,AM,unknown,2025-01-30 14:13:14,4.0,4.0,75.0
R1230,2025-05-17 14:10:46, search,2.0,Android,KZ,,3,2,raw_responses_sample.csv,1125,Search,Android,KZ,unknown,2025-05-17 14:10:46,3.0,2.0,37.5
R2219,2025-06-20 18:29:02,Payments,1.3,Web,BY,new,5,3,raw_responses_sample.csv,1126,Payments,Web,BY,new,2025-06-20 18:29:02,5.0,3.0,75.0
R1446,2024-06-28 20:31:28,Payments,2.0,Android,ru,,2,1,raw_responses_sample.csv,1127,Payments,Android,RU,unknown,2024-06-28 20:31:28,2.0,1.0,12.5
R2435,2025-01-16 02:17:26,Search,1.3,Web,ru,new,2,2,raw_responses_sample.csv,1129,Search,Web,RU,new,2025-01-16 02:17:26,2.0,2.0,25.0
